,구,지점명,주소,위도,경도
443,성북구,정릉국민대점,서울특별시 성북구 정릉로10길 59(정릉동)  ,37.5876994,127.0069106
444,성북구,정릉로터리점,서울특별시 성북구 정릉로38길 17  ,37.601503,127.018814
445,성북구,종암중앙점,서울특별시 성북구 월곡로 56-1(종암동) 101호 ,37.5973265,127.0393771
446,송파구,가락사랑점,서울특별시 송파구 송파대로30길 8  ,37.4942127,127.1183933
447,송파구,가락으뜸점,서울특별시 송파구  송이로24길 3  ,37.49335980000001,127.1240249
448,송파구,거여삼거리점,"서울특별시 송파구  마천로 343 , 1층(마천동)  ",37.493018,127.1526497
449,송파구,거여역점,서울특별시 송파구 오금로 491 1층  ,37.493689,127.1434911
450,송파구,마천센터점,서울특별시 송파구 마천로51길 29  ,37.4970206,127.1527876
451,송파구,문정에코점,서울특별시 송파구 정의로7길 6 에코힐스테이트송파 115호 ,37.5145437,127.1065971
452,송파구,문정테라타워점,서울특별시 송파구 송파대로 201 B동 B1층 115호 ,37.4853459,127.1222177
453,송파구,문정푸르지오점,서울특별시 송파구 법원로4길 5  ,37.4827741,127.1216796
454,송파구,배민점,서울특별시 송파구 위례성대로 2 18층 ,37.5168692,127.1127943
455,송파구,석촌호수점,서울특별시 송파구  송파대로 456 (송파동 웅현빌딩)  ,37.5071619,127.1058265
456,송파구,송파가락점,"서울특별시 송파구  동남로3길 9 (가락동,1층)  ",37.4903894,127.1220094
457,송파구,송파거여점,서울특별시 송파구  성내천로18길 1  ,37.4988125,127.1429961
458,송파구,송파나현점,서울특별시 송파구 삼학사로13길 4  ,37.5032718,127.0965636
459,송파구,송파라비앙점,서울특별시 송파구 성내천로24길 1  ,37.5009543,127.1487271
460,송파구,송파문정점,서울특별시 송파구 송이로34길 15  ,37.4859545,127.1295955
461,송파구,송파방이점,서울특별시 송파구  오금로11길 37  ,37.5156008,127.1111522
462,송파구,송파석촌점,서울특별시 송파구  삼학사로12길 6 (석촌동 호정빌딩)  ,37.5014248,127.0975234
463,송파구,송파엠스테이트점,서울특별시 송파구 법원로 114 B동 B1층 ,37.4853459,127.1222177
464,송파구,송파오금점,서울특별시 송파구 성내천로6길 16-1  ,37.5042747,127.1348378
465,송파구,송파올림픽파크점,서울특별시 송파구  양재대로72길 5 (오금동 올림픽파크 센트레빌)  ,37.5101137,127.1276353
466,송파구,송파우리동네점,서울특별시 송파구 백제고분로46길 31-1 1층 ,37.5073312,127.1145462
467,송파구,송파이웃사랑점,서울특별시 송파구 송이로19길 9  ,37.497724,127.1222515
468,송파구,송파잠실점,서울특별시 송파구 백제고분로7길 3-10(잠실동)  ,37.5104602,127.0793847
469,송파구,송파파인타운점,서울특별시 송파구 충민로 151 단지상가 102호 ,37.492994,127.112326
470,송파구,송파한솔점,서울특별시 송파구  백제고분로39길 10-20 (석촌동)  ,37.505608,127.1058914
471,송파구,송파행운점,서울특별시 송파구  백제고분로40길 11  ,37.5036191,127.106449
