,구,지점명,주소,위도,경도
532,은평구,GS25은평중앙점,"서울 은평구 갈현로5길7, 지층 (신사동 10-26, 선우쉐르빌)",37.6018735,126.9095051
533,은평구,GS25은평한남점,서울 은평구 갈현로155-3 (구산동 14-39),37.6117828,126.910749
534,은평구,GS25응암공원점,서울 은평구 은평로13길11-3 (응암1동 85-2),37.6020471,126.9252882
535,은평구,GS25응암송원점,"서울 은평구 은평로98,  102호(응암1동 111-1, 송원하이본)",37.5993978,126.9188386
536,은평구,GS25응암한빛점,서울 은평구 응암로13길14 (응암동 590-23),37.58938850000001,126.915625
537,은평구,GS25증산중앙점,"서울 은평구 증산서길107, 1층 101호 (증산동 189-3, 안당빌딩)",37.5855776,126.9082415
538,종로구,GS25평창파크팰리스점,서울 종로구 평창문화로87 (평창동 153-3),37.6073908,126.9707469
539,종로구,GS25계동중앙점,"서울 종로구 계동길61, 1층 (계동 86)",37.5800011,126.9865456
540,종로구,GS25동묘역점,"서울 종로구 종로344, 1층(숭인2동 310, 대우디오빌)",37.5727002,127.0160721
541,종로구,GS25명륜아남점,서울 종로구 혜화로9(명륜1가 46-18),37.5864037,127.0001591
542,종로구,GS25상명대점,서울 종로구 홍지문2길16(홍지동 62-5),37.60166900000001,126.9556249
543,종로구,GS25성대입구점,서울 종로구 성균관로1(명륜2가 230),37.583147,126.9984172
544,종로구,GS25숭인마사회점,서울 종로구 난계로29길67(숭인2동 217-20),37.5733985,127.0196459
545,종로구,GS25숭인현대점,"서울 종로구 숭인동길16, 1층 (숭인동 1062)",37.575696,127.0217973
546,종로구,GS25종로관철점,"서울 종로구 삼일대로17길8, 1층 (관철동 7-5)",37.5692167,126.9871887
547,종로구,GS25종로내수점,"서울 종로구 새문안로3길36, 103호(내수동 75, 용비어천가)",37.5733414,126.9732901
548,종로구,GS25종로동묘점,서울 종로구 지봉로18 (숭인2동 316-2),37.571701,127.0159698
549,종로구,GS25종로사직점,"서울 종로구 자하문로19-1, 1층(체부동 37-1)",37.5777593,126.9717463
